|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |  0.0017043458304873374 |  -3.231258022696126e-14 | 0.0 | -0.0006087415418085251 | 0.0 |   5.84424630090621e-08 |  1.4338616400113645e-08 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -3.231258022696126e-14 |  1.3644446902430828e-24 | 0.0 | 1.7264916653016134e-14 | 0.0 |   -8.8016069078088e-18 | -1.2188727270902728e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0006087415418085251 |  1.7264916653016134e-14 | 0.0 | 0.00031733705254555265 | 0.0 |  4.430779210617974e-09 |  5.5411729510379085e-09 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   5.84424630090621e-08 |    -8.8016069078088e-18 | 0.0 |  4.430779210617974e-09 | 0.0 | 1.1192032229784896e-06 |  1.4035301760114877e-09 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.4338616400113645e-08 | -1.2188727270902728e-18 | 0.0 | 5.5411729510379085e-09 | 0.0 | 1.4035301760114877e-09 |   8.380043870277088e-07 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 2.485079965540695e-05 |  2.008620417569129e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 2.008620417569129e-06 | 2.8910979000428342e-05 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
